iss_date,DATA_PRELIEVO_DIAGNOSI,CASI
16/09/2021,15/07/2020,237
16/09/2021,16/07/2020,256
16/09/2021,17/07/2020,285
16/09/2021,18/07/2020,166
16/09/2021,19/07/2020,110
16/09/2021,20/07/2020,317
16/09/2021,21/07/2020,279
16/09/2021,22/07/2020,275
16/09/2021,23/07/2020,269
16/09/2021,24/07/2020,305
16/09/2021,25/07/2020,193
16/09/2021,26/07/2020,92
16/09/2021,27/07/2020,324
16/09/2021,28/07/2020,317
16/09/2021,29/07/2020,470
16/09/2021,30/07/2020,353
16/09/2021,31/07/2020,320
16/09/2021,01/08/2020,202
16/09/2021,02/08/2020,107
16/09/2021,03/08/2020,419
16/09/2021,04/08/2020,393
16/09/2021,05/08/2020,507
16/09/2021,06/08/2020,398
16/09/2021,07/08/2020,497
16/09/2021,08/08/2020,343
16/09/2021,09/08/2020,193
16/09/2021,10/08/2020,503
16/09/2021,11/08/2020,536
16/09/2021,12/08/2020,625
16/09/2021,13/08/2020,551
16/09/2021,14/08/2020,633
16/09/2021,15/08/2020,323
16/09/2021,16/08/2020,300
16/09/2021,17/08/2020,704
16/09/2021,18/08/2020,926
16/09/2021,19/08/2020,1075
16/09/2021,20/08/2020,1165
16/09/2021,21/08/2020,1421
16/09/2021,22/08/2020,1060
16/09/2021,23/08/2020,718
16/09/2021,24/08/2020,1684
16/09/2021,25/08/2020,1596
16/09/2021,26/08/2020,1547
16/09/2021,27/08/2020,1518
16/09/2021,28/08/2020,1470
16/09/2021,29/08/2020,1068
16/09/2021,30/08/2020,578
16/09/2021,31/08/2020,1433
16/09/2021,01/09/2020,1425
16/09/2021,02/09/2020,1633
16/09/2021,03/09/2020,1599
16/09/2021,04/09/2020,1652
16/09/2021,05/09/2020,1148
16/09/2021,06/09/2020,563
16/09/2021,07/09/2020,1579
16/09/2021,08/09/2020,1621
16/09/2021,09/09/2020,1640
16/09/2021,10/09/2020,1675
16/09/2021,11/09/2020,1621
16/09/2021,12/09/2020,1230
16/09/2021,13/09/2020,600
16/09/2021,14/09/2020,1671
16/09/2021,15/09/2020,1831
16/09/2021,16/09/2020,1618
16/09/2021,17/09/2020,1754
16/09/2021,18/09/2020,1928
16/09/2021,19/09/2020,1329
16/09/2021,20/09/2020,659
16/09/2021,21/09/2020,1984
16/09/2021,22/09/2020,1946
16/09/2021,23/09/2020,2051
16/09/2021,24/09/2020,2013
16/09/2021,25/09/2020,2115
16/09/2021,26/09/2020,1506
16/09/2021,27/09/2020,902
16/09/2021,28/09/2020,2296
16/09/2021,29/09/2020,2336
16/09/2021,30/09/2020,2619
16/09/2021,01/10/2020,3051
16/09/2021,02/10/2020,3335
16/09/2021,03/10/2020,2616
16/09/2021,04/10/2020,1756
16/09/2021,05/10/2020,4730
16/09/2021,06/10/2020,4954
16/09/2021,07/10/2020,5475
16/09/2021,08/10/2020,6179
16/09/2021,09/10/2020,6957
16/09/2021,10/10/2020,6086
16/09/2021,11/10/2020,3420
16/09/2021,12/10/2020,9603
16/09/2021,13/10/2020,10466
16/09/2021,14/10/2020,11484
16/09/2021,15/10/2020,12221
16/09/2021,16/10/2020,13811
16/09/2021,17/10/2020,11917
16/09/2021,18/10/2020,6417
16/09/2021,19/10/2020,17655
16/09/2021,20/10/2020,19745
16/09/2021,21/10/2020,22810
16/09/2021,22/10/2020,24231
16/09/2021,23/10/2020,26162
16/09/2021,24/10/2020,20261
16/09/2021,25/10/2020,11325
16/09/2021,26/10/2020,28773
16/09/2021,27/10/2020,31793
16/09/2021,28/10/2020,34236
16/09/2021,29/10/2020,33351
16/09/2021,30/10/2020,35564
16/09/2021,31/10/2020,25816
16/09/2021,01/11/2020,13857
16/09/2021,02/11/2020,35383
16/09/2021,03/11/2020,38390
16/09/2021,04/11/2020,41654
16/09/2021,05/11/2020,40633
16/09/2021,06/11/2020,42000
16/09/2021,07/11/2020,30396
16/09/2021,08/11/2020,15652
16/09/2021,09/11/2020,39306
16/09/2021,10/11/2020,40831
16/09/2021,11/11/2020,39715
16/09/2021,12/11/2020,39255
16/09/2021,13/11/2020,40045
16/09/2021,14/11/2020,29134
16/09/2021,15/11/2020,14572
16/09/2021,16/11/2020,36669
16/09/2021,17/11/2020,38461
16/09/2021,18/11/2020,37012
16/09/2021,19/11/2020,35464
16/09/2021,20/11/2020,32874
16/09/2021,21/11/2020,22850
16/09/2021,22/11/2020,10846
16/09/2021,23/11/2020,28480
16/09/2021,24/11/2020,28865
16/09/2021,25/11/2020,27474
16/09/2021,26/11/2020,26583
16/09/2021,27/11/2020,24466
16/09/2021,28/11/2020,18235
16/09/2021,29/11/2020,8252
16/09/2021,30/11/2020,22557
16/09/2021,01/12/2020,23231
16/09/2021,02/12/2020,21653
16/09/2021,03/12/2020,20240
16/09/2021,04/12/2020,20499
16/09/2021,05/12/2020,15427
16/09/2021,06/12/2020,6329
16/09/2021,07/12/2020,19526
16/09/2021,08/12/2020,7736
16/09/2021,09/12/2020,20158
16/09/2021,10/12/2020,20698
16/09/2021,11/12/2020,19810
16/09/2021,12/12/2020,14333
16/09/2021,13/12/2020,5759
16/09/2021,14/12/2020,18171
16/09/2021,15/12/2020,18566
16/09/2021,16/12/2020,16994
16/09/2021,17/12/2020,16543
16/09/2021,18/12/2020,16992
16/09/2021,19/12/2020,12954
16/09/2021,20/12/2020,6451
16/09/2021,21/12/2020,17326
16/09/2021,22/12/2020,19644
16/09/2021,23/12/2020,19157
16/09/2021,24/12/2020,15953
16/09/2021,25/12/2020,4585
16/09/2021,26/12/2020,7972
16/09/2021,27/12/2020,7713
16/09/2021,28/12/2020,19198
16/09/2021,29/12/2020,24175
16/09/2021,30/12/2020,23938
16/09/2021,31/12/2020,19215
16/09/2021,01/01/2021,5651
16/09/2021,02/01/2021,15632
16/09/2021,03/01/2021,8363
16/09/2021,04/01/2021,22888
16/09/2021,05/01/2021,24813
16/09/2021,06/01/2021,9120
16/09/2021,07/01/2021,21500
16/09/2021,08/01/2021,21125
16/09/2021,09/01/2021,15578
16/09/2021,10/01/2021,6888
16/09/2021,11/01/2021,17055
16/09/2021,12/01/2021,16473
16/09/2021,13/01/2021,15465
16/09/2021,14/01/2021,14659
16/09/2021,15/01/2021,14344
16/09/2021,16/01/2021,10925
16/09/2021,17/01/2021,4985
16/09/2021,18/01/2021,14553
16/09/2021,19/01/2021,14551
16/09/2021,20/01/2021,13766
16/09/2021,21/01/2021,12892
16/09/2021,22/01/2021,13731
16/09/2021,23/01/2021,10517
16/09/2021,24/01/2021,4848
16/09/2021,25/01/2021,14323
16/09/2021,26/01/2021,14622
16/09/2021,27/01/2021,13344
16/09/2021,28/01/2021,12234
16/09/2021,29/01/2021,12966
16/09/2021,30/01/2021,10249
16/09/2021,31/01/2021,4778
16/09/2021,01/02/2021,13413
16/09/2021,02/02/2021,13947
16/09/2021,03/02/2021,13350
16/09/2021,04/02/2021,13306
16/09/2021,05/02/2021,13632
16/09/2021,06/02/2021,10756
16/09/2021,07/02/2021,4811
16/09/2021,08/02/2021,13883
16/09/2021,09/02/2021,14636
16/09/2021,10/02/2021,13888
16/09/2021,11/02/2021,13425
16/09/2021,12/02/2021,13130
16/09/2021,13/02/2021,9836
16/09/2021,14/02/2021,4381
16/09/2021,15/02/2021,12982
16/09/2021,16/02/2021,14079
16/09/2021,17/02/2021,14082
16/09/2021,18/02/2021,14628
16/09/2021,19/02/2021,15444
16/09/2021,20/02/2021,12645
16/09/2021,21/02/2021,5775
16/09/2021,22/02/2021,17995
16/09/2021,23/02/2021,19865
16/09/2021,24/02/2021,19918
16/09/2021,25/02/2021,19549
16/09/2021,26/02/2021,20971
16/09/2021,27/02/2021,15982
16/09/2021,28/02/2021,7071
16/09/2021,01/03/2021,22019
16/09/2021,02/03/2021,23159
16/09/2021,03/03/2021,23951
16/09/2021,04/03/2021,22819
16/09/2021,05/03/2021,24274
16/09/2021,06/03/2021,18128
16/09/2021,07/03/2021,8039
16/09/2021,08/03/2021,23962
16/09/2021,09/03/2021,26013
16/09/2021,10/03/2021,25728
16/09/2021,11/03/2021,25709
16/09/2021,12/03/2021,25325
16/09/2021,13/03/2021,20068
16/09/2021,14/03/2021,8936
16/09/2021,15/03/2021,24378
16/09/2021,16/03/2021,25904
16/09/2021,17/03/2021,24812
16/09/2021,18/03/2021,24021
16/09/2021,19/03/2021,23573
16/09/2021,20/03/2021,17894
16/09/2021,21/03/2021,8431
16/09/2021,22/03/2021,23293
16/09/2021,23/03/2021,24513
16/09/2021,24/03/2021,24194
16/09/2021,25/03/2021,23237
16/09/2021,26/03/2021,23435
16/09/2021,27/03/2021,17349
16/09/2021,28/03/2021,8207
16/09/2021,29/03/2021,22379
16/09/2021,30/03/2021,23413
16/09/2021,31/03/2021,22183
16/09/2021,01/04/2021,21645
16/09/2021,02/04/2021,20495
16/09/2021,03/04/2021,15547
16/09/2021,04/04/2021,5661
16/09/2021,05/04/2021,7250
16/09/2021,06/04/2021,18550
16/09/2021,07/04/2021,19168
16/09/2021,08/04/2021,17677
16/09/2021,09/04/2021,17311
16/09/2021,10/04/2021,14030
16/09/2021,11/04/2021,6734
16/09/2021,12/04/2021,16834
16/09/2021,13/04/2021,17304
16/09/2021,14/04/2021,16328
16/09/2021,15/04/2021,14989
16/09/2021,16/04/2021,15107
16/09/2021,17/04/2021,11437
16/09/2021,18/04/2021,5793
16/09/2021,19/04/2021,14743
16/09/2021,20/04/2021,15664
16/09/2021,21/04/2021,14795
16/09/2021,22/04/2021,14257
16/09/2021,23/04/2021,14513
16/09/2021,24/04/2021,12033
16/09/2021,25/04/2021,5255
16/09/2021,26/04/2021,13663
16/09/2021,27/04/2021,14422
16/09/2021,28/04/2021,13757
16/09/2021,29/04/2021,12424
16/09/2021,30/04/2021,12912
16/09/2021,01/05/2021,6118
16/09/2021,02/05/2021,4625
16/09/2021,03/05/2021,11478
16/09/2021,04/05/2021,11402
16/09/2021,05/05/2021,10784
16/09/2021,06/05/2021,9514
16/09/2021,07/05/2021,9513
16/09/2021,08/05/2021,7412
16/09/2021,09/05/2021,3599
16/09/2021,10/05/2021,8120
16/09/2021,11/05/2021,8276
16/09/2021,12/05/2021,7503
16/09/2021,13/05/2021,6687
16/09/2021,14/05/2021,6563
16/09/2021,15/05/2021,5036
16/09/2021,16/05/2021,2161
16/09/2021,17/05/2021,5490
16/09/2021,18/05/2021,5805
16/09/2021,19/05/2021,5089
16/09/2021,20/05/2021,4401
16/09/2021,21/05/2021,4518
16/09/2021,22/05/2021,3625
16/09/2021,23/05/2021,1473
16/09/2021,24/05/2021,3962
16/09/2021,25/05/2021,4034
16/09/2021,26/05/2021,3686
16/09/2021,27/05/2021,3408
16/09/2021,28/05/2021,3407
16/09/2021,29/05/2021,2707
16/09/2021,30/05/2021,1193
16/09/2021,31/05/2021,2984
16/09/2021,01/06/2021,3171
16/09/2021,02/06/2021,1273
16/09/2021,03/06/2021,2762
16/09/2021,04/06/2021,3009
16/09/2021,05/06/2021,2107
16/09/2021,06/06/2021,980
16/09/2021,07/06/2021,2207
16/09/2021,08/06/2021,2153
16/09/2021,09/06/2021,1843
16/09/2021,10/06/2021,1801
16/09/2021,11/06/2021,1819
16/09/2021,12/06/2021,1173
16/09/2021,13/06/2021,567
16/09/2021,14/06/2021,1465
16/09/2021,15/06/2021,1324
16/09/2021,16/06/2021,1218
16/09/2021,17/06/2021,1122
16/09/2021,18/06/2021,1078
16/09/2021,19/06/2021,816
16/09/2021,20/06/2021,360
16/09/2021,21/06/2021,943
16/09/2021,22/06/2021,937
16/09/2021,23/06/2021,808
16/09/2021,24/06/2021,806
16/09/2021,25/06/2021,841
16/09/2021,26/06/2021,654
16/09/2021,27/06/2021,274
16/09/2021,28/06/2021,830
16/09/2021,29/06/2021,795
16/09/2021,30/06/2021,871
16/09/2021,01/07/2021,908
16/09/2021,02/07/2021,989
16/09/2021,03/07/2021,826
16/09/2021,04/07/2021,400
16/09/2021,05/07/2021,1131
16/09/2021,06/07/2021,1377
16/09/2021,07/07/2021,1222
16/09/2021,08/07/2021,1391
16/09/2021,09/07/2021,1490
16/09/2021,10/07/2021,1403
16/09/2021,11/07/2021,787
16/09/2021,12/07/2021,1994
16/09/2021,13/07/2021,2603
16/09/2021,14/07/2021,2615
16/09/2021,15/07/2021,3194
16/09/2021,16/07/2021,3695
16/09/2021,17/07/2021,2963
16/09/2021,18/07/2021,1750
16/09/2021,19/07/2021,4240
16/09/2021,20/07/2021,5051
16/09/2021,21/07/2021,5102
16/09/2021,22/07/2021,4951
16/09/2021,23/07/2021,5431
16/09/2021,24/07/2021,4252
16/09/2021,25/07/2021,2194
16/09/2021,26/07/2021,6311
16/09/2021,27/07/2021,6396
16/09/2021,28/07/2021,6128
16/09/2021,29/07/2021,5924
16/09/2021,30/07/2021,6178
16/09/2021,31/07/2021,4958
16/09/2021,01/08/2021,2389
16/09/2021,02/08/2021,6642
16/09/2021,03/08/2021,7091
16/09/2021,04/08/2021,7117
16/09/2021,05/08/2021,6369
16/09/2021,06/08/2021,7077
16/09/2021,07/08/2021,5078
16/09/2021,08/08/2021,2987
16/09/2021,09/08/2021,7008
16/09/2021,10/08/2021,7480
16/09/2021,11/08/2021,6998
16/09/2021,12/08/2021,7092
16/09/2021,13/08/2021,6967
16/09/2021,14/08/2021,5144
16/09/2021,15/08/2021,2342
16/09/2021,16/08/2021,6678
16/09/2021,17/08/2021,7664
16/09/2021,18/08/2021,7305
16/09/2021,19/08/2021,7101
16/09/2021,20/08/2021,7479
16/09/2021,21/08/2021,5697
16/09/2021,22/08/2021,3098
16/09/2021,23/08/2021,7762
16/09/2021,24/08/2021,7862
16/09/2021,25/08/2021,7685
16/09/2021,26/08/2021,6934
16/09/2021,27/08/2021,6976
16/09/2021,28/08/2021,5527
16/09/2021,29/08/2021,2891
16/09/2021,30/08/2021,6800
16/09/2021,31/08/2021,7017
16/09/2021,01/09/2021,6537
16/09/2021,02/09/2021,5981
16/09/2021,03/09/2021,5976
16/09/2021,04/09/2021,4585
16/09/2021,05/09/2021,2365
16/09/2021,06/09/2021,5651
16/09/2021,07/09/2021,5920
16/09/2021,08/09/2021,5337
16/09/2021,09/09/2021,4858
16/09/2021,10/09/2021,4902
16/09/2021,11/09/2021,3841
16/09/2021,12/09/2021,1729
16/09/2021,13/09/2021,3879
16/09/2021,14/09/2021,2763
16/09/2021,15/09/2021,929
16/09/2021,16/09/2021,<5
16/09/2021,,2583
17/09/2021,29/01/2020,<5
17/09/2021,06/02/2020,<5
17/09/2021,20/02/2020,<5
17/09/2021,21/02/2020,37
17/09/2021,22/02/2020,57
17/09/2021,23/02/2020,77
17/09/2021,24/02/2020,86
17/09/2021,25/02/2020,190
17/09/2021,26/02/2020,278
17/09/2021,27/02/2020,286
17/09/2021,28/02/2020,354
17/09/2021,29/02/2020,373
17/09/2021,01/03/2020,410
17/09/2021,02/03/2020,629
17/09/2021,03/03/2020,805
17/09/2021,04/03/2020,1075
17/09/2021,05/03/2020,1301
17/09/2021,06/03/2020,1528
17/09/2021,07/03/2020,1450
17/09/2021,08/03/2020,1452
17/09/2021,09/03/2020,2240
17/09/2021,10/03/2020,2454
17/09/2021,11/03/2020,2776
17/09/2021,12/03/2020,3140
17/09/2021,13/03/2020,4105
17/09/2021,14/03/2020,3537
17/09/2021,15/03/2020,2849
17/09/2021,16/03/2020,4815
17/09/2021,17/03/2020,5342
17/09/2021,18/03/2020,5689
17/09/2021,19/03/2020,5680
17/09/2021,20/03/2020,6255
17/09/2021,21/03/2020,4922
17/09/2021,22/03/2020,3926
17/09/2021,23/03/2020,6101
17/09/2021,24/03/2020,5916
17/09/2021,25/03/2020,5803
17/09/2021,26/03/2020,5703
17/09/2021,27/03/2020,5795
17/09/2021,28/03/2020,4528
17/09/2021,29/03/2020,3015
17/09/2021,30/03/2020,5089
17/09/2021,31/03/2020,5362
17/09/2021,01/04/2020,5024
17/09/2021,02/04/2020,4776
17/09/2021,03/04/2020,4452
17/09/2021,04/04/2020,3661
17/09/2021,05/04/2020,2600
17/09/2021,06/04/2020,4088
17/09/2021,07/04/2020,4141
17/09/2021,08/04/2020,4801
17/09/2021,09/04/2020,4686
17/09/2021,10/04/2020,5130
17/09/2021,11/04/2020,3432
17/09/2021,12/04/2020,1923
17/09/2021,13/04/2020,2267
17/09/2021,14/04/2020,3277
17/09/2021,15/04/2020,3951
17/09/2021,16/04/2020,3706
17/09/2021,17/04/2020,3504
17/09/2021,18/04/2020,2640
17/09/2021,19/04/2020,1389
17/09/2021,20/04/2020,3007
17/09/2021,21/04/2020,3076
17/09/2021,22/04/2020,2605
17/09/2021,23/04/2020,2812
17/09/2021,24/04/2020,2739
17/09/2021,25/04/2020,1667
17/09/2021,26/04/2020,1018
17/09/2021,27/04/2020,1982
17/09/2021,28/04/2020,2240
17/09/2021,29/04/2020,2327
17/09/2021,30/04/2020,2267
17/09/2021,01/05/2020,1085
17/09/2021,02/05/2020,1020
17/09/2021,03/05/2020,506
17/09/2021,04/05/2020,1458
17/09/2021,05/05/2020,1536
17/09/2021,06/05/2020,1443
17/09/2021,07/05/2020,1389
17/09/2021,08/05/2020,1379
17/09/2021,09/05/2020,731
17/09/2021,10/05/2020,337
17/09/2021,11/05/2020,872
17/09/2021,12/05/2020,916
17/09/2021,13/05/2020,889
17/09/2021,14/05/2020,902
17/09/2021,15/05/2020,791
17/09/2021,16/05/2020,606
17/09/2021,17/05/2020,298
17/09/2021,18/05/2020,655
17/09/2021,19/05/2020,720
17/09/2021,20/05/2020,674
17/09/2021,21/05/2020,622
17/09/2021,22/05/2020,685
17/09/2021,23/05/2020,356
17/09/2021,24/05/2020,147
17/09/2021,25/05/2020,513
17/09/2021,26/05/2020,540
17/09/2021,27/05/2020,524
17/09/2021,28/05/2020,516
17/09/2021,29/05/2020,388
17/09/2021,30/05/2020,285
17/09/2021,31/05/2020,89
17/09/2021,01/06/2020,375
17/09/2021,02/06/2020,87
17/09/2021,03/06/2020,358
17/09/2021,04/06/2020,361
17/09/2021,05/06/2020,384
17/09/2021,06/06/2020,203
17/09/2021,07/06/2020,84
17/09/2021,08/06/2020,300
17/09/2021,09/06/2020,368
17/09/2021,10/06/2020,394
17/09/2021,11/06/2020,447
17/09/2021,12/06/2020,369
17/09/2021,13/06/2020,214
17/09/2021,14/06/2020,68
17/09/2021,15/06/2020,276
17/09/2021,16/06/2020,280
17/09/2021,17/06/2020,302
17/09/2021,18/06/2020,232
17/09/2021,19/06/2020,290
17/09/2021,20/06/2020,165
17/09/2021,21/06/2020,62
17/09/2021,22/06/2020,333
17/09/2021,23/06/2020,292
17/09/2021,24/06/2020,206
17/09/2021,25/06/2020,201
17/09/2021,26/06/2020,184
17/09/2021,27/06/2020,121
17/09/2021,28/06/2020,62
17/09/2021,29/06/2020,235
17/09/2021,30/06/2020,197
17/09/2021,01/07/2020,235
17/09/2021,02/07/2020,249
17/09/2021,03/07/2020,238
17/09/2021,04/07/2020,224
17/09/2021,05/07/2020,76
17/09/2021,06/07/2020,235
17/09/2021,07/07/2020,224
17/09/2021,08/07/2020,285
17/09/2021,09/07/2020,219
17/09/2021,10/07/2020,250
17/09/2021,11/07/2020,163
17/09/2021,12/07/2020,62
17/09/2021,13/07/2020,187
17/09/2021,14/07/2020,238
17/09/2021,15/07/2020,237
17/09/2021,16/07/2020,256
17/09/2021,17/07/2020,285
17/09/2021,18/07/2020,166
17/09/2021,19/07/2020,110
17/09/2021,20/07/2020,317
17/09/2021,21/07/2020,279
17/09/2021,22/07/2020,275
17/09/2021,23/07/2020,269
17/09/2021,24/07/2020,305
17/09/2021,25/07/2020,193
17/09/2021,26/07/2020,92
17/09/2021,27/07/2020,324
17/09/2021,28/07/2020,317
17/09/2021,29/07/2020,470
17/09/2021,30/07/2020,353
17/09/2021,31/07/2020,320
17/09/2021,01/08/2020,202
17/09/2021,02/08/2020,107
17/09/2021,03/08/2020,419
17/09/2021,04/08/2020,393
17/09/2021,05/08/2020,507
17/09/2021,06/08/2020,398
17/09/2021,07/08/2020,497
17/09/2021,08/08/2020,343
17/09/2021,09/08/2020,193
17/09/2021,10/08/2020,503
17/09/2021,11/08/2020,536
17/09/2021,12/08/2020,625
17/09/2021,13/08/2020,551
17/09/2021,14/08/2020,633
17/09/2021,15/08/2020,323
17/09/2021,16/08/2020,300
17/09/2021,17/08/2020,704
17/09/2021,18/08/2020,926
17/09/2021,19/08/2020,1075
17/09/2021,20/08/2020,1165
17/09/2021,21/08/2020,1421
17/09/2021,22/08/2020,1060
17/09/2021,23/08/2020,718
17/09/2021,24/08/2020,1684
17/09/2021,25/08/2020,1596
17/09/2021,26/08/2020,1547
17/09/2021,27/08/2020,1518
17/09/2021,28/08/2020,1470
17/09/2021,29/08/2020,1068
17/09/2021,30/08/2020,578
17/09/2021,31/08/2020,1433
17/09/2021,01/09/2020,1425
17/09/2021,02/09/2020,1633
17/09/2021,03/09/2020,1599
17/09/2021,04/09/2020,1652
17/09/2021,05/09/2020,1148
17/09/2021,06/09/2020,563
17/09/2021,07/09/2020,1579
17/09/2021,08/09/2020,1621
17/09/2021,09/09/2020,1641
17/09/2021,10/09/2020,1675
17/09/2021,11/09/2020,1621
17/09/2021,12/09/2020,1230
17/09/2021,13/09/2020,600
17/09/2021,14/09/2020,1671
17/09/2021,15/09/2020,1831
17/09/2021,16/09/2020,1618
17/09/2021,17/09/2020,1754
17/09/2021,18/09/2020,1928
17/09/2021,19/09/2020,1329
17/09/2021,20/09/2020,659
17/09/2021,21/09/2020,1984
17/09/2021,22/09/2020,1946
17/09/2021,23/09/2020,2051
17/09/2021,24/09/2020,2013
17/09/2021,25/09/2020,2115
17/09/2021,26/09/2020,1506
17/09/2021,27/09/2020,902
17/09/2021,28/09/2020,2296
17/09/2021,29/09/2020,2336
17/09/2021,30/09/2020,2619
17/09/2021,01/10/2020,3052
17/09/2021,02/10/2020,3335
17/09/2021,03/10/2020,2617
17/09/2021,04/10/2020,1756
17/09/2021,05/10/2020,4730
17/09/2021,06/10/2020,4954
17/09/2021,07/10/2020,5475
17/09/2021,08/10/2020,6179
17/09/2021,09/10/2020,6957
17/09/2021,10/10/2020,6086
17/09/2021,11/10/2020,3420
17/09/2021,12/10/2020,9603
17/09/2021,13/10/2020,10466
17/09/2021,14/10/2020,11486
17/09/2021,15/10/2020,12221
17/09/2021,16/10/2020,13811
17/09/2021,17/10/2020,11917
17/09/2021,18/10/2020,6417
17/09/2021,19/10/2020,17655
17/09/2021,20/10/2020,19745
17/09/2021,21/10/2020,22810
17/09/2021,22/10/2020,24231
17/09/2021,23/10/2020,26162
17/09/2021,24/10/2020,20261
17/09/2021,25/10/2020,11325
17/09/2021,26/10/2020,28773
17/09/2021,27/10/2020,31793
17/09/2021,28/10/2020,34236
17/09/2021,29/10/2020,33352
17/09/2021,30/10/2020,35565
17/09/2021,31/10/2020,25816
17/09/2021,01/11/2020,13857
17/09/2021,02/11/2020,35383
17/09/2021,03/11/2020,38391
17/09/2021,04/11/2020,41654
17/09/2021,05/11/2020,40633
17/09/2021,06/11/2020,42000
17/09/2021,07/11/2020,30396
17/09/2021,08/11/2020,15652
17/09/2021,09/11/2020,39306
17/09/2021,10/11/2020,40831
17/09/2021,11/11/2020,39715
17/09/2021,12/11/2020,39257
17/09/2021,13/11/2020,40045
17/09/2021,14/11/2020,29134
17/09/2021,15/11/2020,14572
17/09/2021,16/11/2020,36670
17/09/2021,17/11/2020,38462
17/09/2021,18/11/2020,37013
17/09/2021,19/11/2020,35465
17/09/2021,20/11/2020,32874
17/09/2021,21/11/2020,22850
17/09/2021,22/11/2020,10846
17/09/2021,23/11/2020,28481
17/09/2021,24/11/2020,28865
17/09/2021,25/11/2020,27474
17/09/2021,26/11/2020,26584
17/09/2021,27/11/2020,24466
17/09/2021,28/11/2020,18236
17/09/2021,29/11/2020,8252
17/09/2021,30/11/2020,22557
17/09/2021,01/12/2020,23232
17/09/2021,02/12/2020,21653
17/09/2021,03/12/2020,20240
17/09/2021,04/12/2020,20499
17/09/2021,05/12/2020,15427
17/09/2021,06/12/2020,6329
17/09/2021,07/12/2020,19526
17/09/2021,08/12/2020,7736
17/09/2021,09/12/2020,20159
17/09/2021,10/12/2020,20698
17/09/2021,11/12/2020,19810
17/09/2021,12/12/2020,14333
17/09/2021,13/12/2020,5759
17/09/2021,14/12/2020,18171
17/09/2021,15/12/2020,18566
17/09/2021,16/12/2020,16994
17/09/2021,17/12/2020,16543
17/09/2021,18/12/2020,16992
17/09/2021,19/12/2020,12954
17/09/2021,20/12/2020,6451
17/09/2021,21/12/2020,17326
17/09/2021,22/12/2020,19644
17/09/2021,23/12/2020,19157
17/09/2021,24/12/2020,15954
17/09/2021,25/12/2020,4585
17/09/2021,26/12/2020,7972
17/09/2021,27/12/2020,7713
17/09/2021,28/12/2020,19198
17/09/2021,29/12/2020,24175
17/09/2021,30/12/2020,23939
17/09/2021,31/12/2020,19215
17/09/2021,01/01/2021,5653
17/09/2021,02/01/2021,15632
17/09/2021,03/01/2021,8364
17/09/2021,04/01/2021,22888
17/09/2021,05/01/2021,24813
17/09/2021,06/01/2021,9120
17/09/2021,07/01/2021,21500
17/09/2021,08/01/2021,21125
17/09/2021,09/01/2021,15578
17/09/2021,10/01/2021,6888
17/09/2021,11/01/2021,17055
17/09/2021,12/01/2021,16473
17/09/2021,13/01/2021,15465
17/09/2021,14/01/2021,14659
17/09/2021,15/01/2021,14344
17/09/2021,16/01/2021,10925
17/09/2021,17/01/2021,4985
17/09/2021,18/01/2021,14553
17/09/2021,19/01/2021,14551
17/09/2021,20/01/2021,13767
17/09/2021,21/01/2021,12892
17/09/2021,22/01/2021,13731
17/09/2021,23/01/2021,10518
17/09/2021,24/01/2021,4848
17/09/2021,25/01/2021,14323
17/09/2021,26/01/2021,14622
17/09/2021,27/01/2021,13345
17/09/2021,28/01/2021,12234
17/09/2021,29/01/2021,12966
17/09/2021,30/01/2021,10249
17/09/2021,31/01/2021,4778
17/09/2021,01/02/2021,13413
17/09/2021,02/02/2021,13947
17/09/2021,03/02/2021,13351
17/09/2021,04/02/2021,13306
17/09/2021,05/02/2021,13632
17/09/2021,06/02/2021,10756
17/09/2021,07/02/2021,4811
17/09/2021,08/02/2021,13883
17/09/2021,09/02/2021,14636
17/09/2021,10/02/2021,13888
17/09/2021,11/02/2021,13425
17/09/2021,12/02/2021,13130
17/09/2021,13/02/2021,9836
17/09/2021,14/02/2021,4381
17/09/2021,15/02/2021,12982
17/09/2021,16/02/2021,14079
17/09/2021,17/02/2021,14083
17/09/2021,18/02/2021,14628
17/09/2021,19/02/2021,15444
17/09/2021,20/02/2021,12646
17/09/2021,21/02/2021,5775
17/09/2021,22/02/2021,17996
17/09/2021,23/02/2021,19865
17/09/2021,24/02/2021,19919
17/09/2021,25/02/2021,19549
17/09/2021,26/02/2021,20971
17/09/2021,27/02/2021,15983
17/09/2021,28/02/2021,7071
17/09/2021,01/03/2021,22019
17/09/2021,02/03/2021,23159
17/09/2021,03/03/2021,23951
17/09/2021,04/03/2021,22820
17/09/2021,05/03/2021,24274
17/09/2021,06/03/2021,18128
17/09/2021,07/03/2021,8039
17/09/2021,08/03/2021,23963
17/09/2021,09/03/2021,26012
17/09/2021,10/03/2021,25727
17/09/2021,11/03/2021,25707
17/09/2021,12/03/2021,25325
17/09/2021,13/03/2021,20068
17/09/2021,14/03/2021,8937
17/09/2021,15/03/2021,24378
17/09/2021,16/03/2021,25901
17/09/2021,17/03/2021,24810
17/09/2021,18/03/2021,24020
17/09/2021,19/03/2021,23574
17/09/2021,20/03/2021,17892
17/09/2021,21/03/2021,8430
17/09/2021,22/03/2021,23291
17/09/2021,23/03/2021,24511
17/09/2021,24/03/2021,24192
17/09/2021,25/03/2021,23236
