OBJECTID,DATA_TAMPONE,PROVINCIA,INCREMENTO,REGIONE
4238,1609286400000,BERGAMO,28410,LOMBARDIA
4239,1609286400000,VARESE,52183,LOMBARDIA
4240,1609286400000,IGNOTA,12905,LOMBARDIA
4241,1609286400000,MILANO,174913,LOMBARDIA
4242,1609286400000,COMO,34280,LOMBARDIA
4243,1609286400000,SONDRIO,8621,LOMBARDIA
4244,1609286400000,CREMONA,14493,LOMBARDIA
4245,1609286400000,PAVIA,24923,LOMBARDIA
4246,1609286400000,LECCO,13420,LOMBARDIA
4247,1609286400000,LODI,10678,LOMBARDIA
4248,1609286400000,MANTOVA,16416,LOMBARDIA
4249,1609286400000,MONZA E DELLA BRIANZA,48484,LOMBARDIA
4250,1609372800000,PAVIA,25108,LOMBARDIA
4251,1609372800000,LODI,10737,LOMBARDIA
4252,1609372800000,CREMONA,14564,LOMBARDIA
4253,1609372800000,IGNOTA,12948,LOMBARDIA
4254,1609372800000,COMO,34480,LOMBARDIA
4255,1609372800000,BRESCIA,42426,LOMBARDIA
4256,1609372800000,MONZA E DELLA BRIANZA,48632,LOMBARDIA
4257,1609372800000,LECCO,13498,LOMBARDIA
4258,1609372800000,MANTOVA,16693,LOMBARDIA
4259,1609372800000,BERGAMO,28497,LOMBARDIA
4260,1609372800000,SONDRIO,8688,LOMBARDIA
4261,1609372800000,VARESE,52411,LOMBARDIA
4262,1609372800000,MILANO,175673,LOMBARDIA
252,1609459200000,SONDRIO,0,LOMBARDIA
253,1609459200000,MANTOVA,0,LOMBARDIA
254,1609459200000,LECCO,0,LOMBARDIA
255,1609459200000,VARESE,0,LOMBARDIA
256,1609459200000,COMO,0,LOMBARDIA
257,1609459200000,IGNOTA,0,LOMBARDIA
4263,1609459200000,BRESCIA,42455,LOMBARDIA
4264,1609459200000,PAVIA,25116,LOMBARDIA
4265,1609459200000,LECCO,13504,LOMBARDIA
4266,1609459200000,CREMONA,14569,LOMBARDIA
4267,1609459200000,MILANO,175787,LOMBARDIA
4268,1609459200000,VARESE,52436,LOMBARDIA
4269,1609459200000,COMO,34490,LOMBARDIA
4270,1609459200000,IGNOTA,12953,LOMBARDIA
4271,1609459200000,MANTOVA,16708,LOMBARDIA
4272,1609459200000,SONDRIO,8692,LOMBARDIA
4273,1609459200000,MONZA E DELLA BRIANZA,48640,LOMBARDIA
4274,1609459200000,LODI,10740,LOMBARDIA
4275,1609459200000,BERGAMO,28503,LOMBARDIA
4276,1609545600000,MANTOVA,16871,LOMBARDIA
4277,1609545600000,PAVIA,25198,LOMBARDIA
4278,1609545600000,COMO,34631,LOMBARDIA
4279,1609545600000,LECCO,13537,LOMBARDIA
4280,1609545600000,SONDRIO,8751,LOMBARDIA
4281,1609545600000,CREMONA,14640,LOMBARDIA
4282,1609545600000,MONZA E DELLA BRIANZA,48733,LOMBARDIA
4283,1609545600000,BERGAMO,28552,LOMBARDIA
4284,1609545600000,MILANO,176075,LOMBARDIA
4285,1609545600000,BRESCIA,42821,LOMBARDIA
4286,1609545600000,IGNOTA,12984,LOMBARDIA
4287,1609545600000,VARESE,52734,LOMBARDIA
4288,1609545600000,LODI,10749,LOMBARDIA
258,1609632000000,SONDRIO,0,LOMBARDIA
259,1609632000000,PAVIA,0,LOMBARDIA
4289,1609632000000,CREMONA,14647,LOMBARDIA
4290,1609632000000,BRESCIA,42945,LOMBARDIA
4291,1609632000000,PAVIA,25206,LOMBARDIA
4292,1609632000000,BERGAMO,28560,LOMBARDIA
4293,1609632000000,LODI,10768,LOMBARDIA
4294,1609632000000,LECCO,13565,LOMBARDIA
4295,1609632000000,SONDRIO,8755,LOMBARDIA
4296,1609632000000,COMO,34649,LOMBARDIA
4297,1609632000000,IGNOTA,12997,LOMBARDIA
4298,1609632000000,MILANO,176282,LOMBARDIA
4299,1609632000000,MONZA E DELLA BRIANZA,48765,LOMBARDIA
4300,1609632000000,MANTOVA,16900,LOMBARDIA
4301,1609632000000,VARESE,52749,LOMBARDIA
4302,1609718400000,IGNOTA,13061,LOMBARDIA
4303,1609718400000,LODI,10821,LOMBARDIA
4304,1609718400000,MILANO,177026,LOMBARDIA
4305,1609718400000,CREMONA,14735,LOMBARDIA
4306,1609718400000,VARESE,53036,LOMBARDIA
4307,1609718400000,LECCO,13655,LOMBARDIA
4308,1609718400000,MONZA E DELLA BRIANZA,48970,LOMBARDIA
4309,1609718400000,MANTOVA,17103,LOMBARDIA
4310,1609718400000,SONDRIO,8826,LOMBARDIA
4311,1609718400000,BRESCIA,43482,LOMBARDIA
4312,1609718400000,BERGAMO,28703,LOMBARDIA
4313,1609718400000,PAVIA,25452,LOMBARDIA
4314,1609718400000,COMO,34944,LOMBARDIA
4315,1609804800000,SONDRIO,8907,LOMBARDIA
4316,1609804800000,CREMONA,14841,LOMBARDIA
4317,1609804800000,MONZA E DELLA BRIANZA,49199,LOMBARDIA
4318,1609804800000,BERGAMO,28848,LOMBARDIA
4319,1609804800000,BRESCIA,44126,LOMBARDIA
4320,1609804800000,COMO,35310,LOMBARDIA
4321,1609804800000,MILANO,178171,LOMBARDIA
4322,1609804800000,IGNOTA,13140,LOMBARDIA
4323,1609804800000,VARESE,53546,LOMBARDIA
4324,1609804800000,PAVIA,25760,LOMBARDIA
4325,1609804800000,LECCO,13761,LOMBARDIA
4326,1609804800000,MANTOVA,17431,LOMBARDIA
4327,1609804800000,LODI,10918,LOMBARDIA
260,1609891200000,SONDRIO,0,LOMBARDIA
261,1609891200000,CREMONA,0,LOMBARDIA
262,1609891200000,LECCO,0,LOMBARDIA
263,1609891200000,VARESE,0,LOMBARDIA
4328,1609891200000,PAVIA,25777,LOMBARDIA
4329,1609891200000,MANTOVA,17442,LOMBARDIA
4330,1609891200000,IGNOTA,13155,LOMBARDIA
4331,1609891200000,LECCO,13770,LOMBARDIA
4332,1609891200000,SONDRIO,8913,LOMBARDIA
4333,1609891200000,MILANO,178387,LOMBARDIA
4334,1609891200000,CREMONA,14854,LOMBARDIA
4335,1609891200000,MONZA E DELLA BRIANZA,49209,LOMBARDIA
4336,1609891200000,BRESCIA,44296,LOMBARDIA
4337,1609891200000,COMO,35321,LOMBARDIA
4338,1609891200000,VARESE,53570,LOMBARDIA
4339,1609891200000,LODI,10924,LOMBARDIA
4340,1609891200000,BERGAMO,28863,LOMBARDIA
4341,1609977600000,MANTOVA,17638,LOMBARDIA
4342,1609977600000,LECCO,13898,LOMBARDIA
4343,1609977600000,MONZA E DELLA BRIANZA,49440,LOMBARDIA
4344,1609977600000,VARESE,53946,LOMBARDIA
4345,1609977600000,MILANO,179055,LOMBARDIA
4346,1609977600000,PAVIA,25970,LOMBARDIA
4347,1609977600000,CREMONA,14977,LOMBARDIA
4348,1609977600000,BRESCIA,44811,LOMBARDIA
4349,1609977600000,BERGAMO,29031,LOMBARDIA
4350,1609977600000,SONDRIO,9040,LOMBARDIA
4351,1609977600000,IGNOTA,13220,LOMBARDIA
4352,1609977600000,COMO,35636,LOMBARDIA
4353,1609977600000,LODI,10987,LOMBARDIA
4354,1610064000000,LECCO,14025,LOMBARDIA
4355,1610064000000,BERGAMO,29168,LOMBARDIA
4356,1610064000000,CREMONA,15066,LOMBARDIA
4357,1610064000000,VARESE,54313,LOMBARDIA
4358,1610064000000,MANTOVA,17904,LOMBARDIA
4359,1610064000000,MILANO,179833,LOMBARDIA
4360,1610064000000,IGNOTA,13281,LOMBARDIA
4361,1610064000000,COMO,35959,LOMBARDIA
4362,1610064000000,BRESCIA,45308,LOMBARDIA
4363,1610064000000,MONZA E DELLA BRIANZA,49638,LOMBARDIA
4364,1610064000000,SONDRIO,9112,LOMBARDIA
4365,1610064000000,LODI,11061,LOMBARDIA
4366,1610064000000,PAVIA,26162,LOMBARDIA
4367,1610150400000,SONDRIO,9189,LOMBARDIA
4368,1610150400000,MONZA E DELLA BRIANZA,49743,LOMBARDIA
4369,1610150400000,BRESCIA,45701,LOMBARDIA
4370,1610150400000,IGNOTA,13340,LOMBARDIA
4371,1610150400000,VARESE,54513,LOMBARDIA
4372,1610150400000,LODI,11093,LOMBARDIA
4373,1610150400000,BERGAMO,29234,LOMBARDIA
4374,1610150400000,LECCO,14068,LOMBARDIA
4375,1610150400000,MANTOVA,18138,LOMBARDIA
4376,1610150400000,MILANO,180371,LOMBARDIA
4377,1610150400000,CREMONA,15131,LOMBARDIA
4378,1610150400000,PAVIA,26302,LOMBARDIA
4379,1610150400000,COMO,36094,LOMBARDIA
264,1610236800000,SONDRIO,0,LOMBARDIA
265,1610236800000,MANTOVA,0,LOMBARDIA
266,1610236800000,CREMONA,0,LOMBARDIA
267,1610236800000,VARESE,0,LOMBARDIA
268,1610236800000,COMO,0,LOMBARDIA
269,1610236800000,PAVIA,0,LOMBARDIA
4380,1610236800000,PAVIA,26310,LOMBARDIA
4381,1610236800000,SONDRIO,9193,LOMBARDIA
4382,1610236800000,MONZA E DELLA BRIANZA,49763,LOMBARDIA
4383,1610236800000,BRESCIA,45806,LOMBARDIA
4384,1610236800000,CREMONA,15136,LOMBARDIA
4385,1610236800000,COMO,36101,LOMBARDIA
4386,1610236800000,MILANO,180535,LOMBARDIA
4387,1610236800000,BERGAMO,29239,LOMBARDIA
4388,1610236800000,MANTOVA,18146,LOMBARDIA
4389,1610236800000,LODI,11102,LOMBARDIA
4390,1610236800000,LECCO,14080,LOMBARDIA
4391,1610236800000,IGNOTA,13350,LOMBARDIA
4392,1610236800000,VARESE,54528,LOMBARDIA
4393,1610323200000,IGNOTA,13425,LOMBARDIA
4394,1610323200000,LECCO,14174,LOMBARDIA
4395,1610323200000,MILANO,181116,LOMBARDIA
4396,1610323200000,VARESE,54795,LOMBARDIA
4397,1610323200000,BRESCIA,46074,LOMBARDIA
4398,1610323200000,LODI,11156,LOMBARDIA
4399,1610323200000,MANTOVA,18302,LOMBARDIA
4400,1610323200000,SONDRIO,9241,LOMBARDIA
4401,1610323200000,MONZA E DELLA BRIANZA,49889,LOMBARDIA
4402,1610323200000,COMO,36259,LOMBARDIA
4403,1610323200000,PAVIA,26483,LOMBARDIA
4404,1610323200000,BERGAMO,29401,LOMBARDIA
4405,1610323200000,CREMONA,15207,LOMBARDIA
4406,1610409600000,MANTOVA,18472,LOMBARDIA
4407,1610409600000,LECCO,14269,LOMBARDIA
4408,1610409600000,LODI,11217,LOMBARDIA
4409,1610409600000,BRESCIA,46434,LOMBARDIA
4410,1610409600000,BERGAMO,29492,LOMBARDIA
4411,1610409600000,SONDRIO,9314,LOMBARDIA
4412,1610409600000,MILANO,181776,LOMBARDIA
4413,1610409600000,COMO,36488,LOMBARDIA
4414,1610409600000,IGNOTA,13489,LOMBARDIA
4415,1610409600000,CREMONA,15277,LOMBARDIA
4416,1610409600000,MONZA E DELLA BRIANZA,50018,LOMBARDIA
4417,1610409600000,PAVIA,26685,LOMBARDIA
4418,1610409600000,VARESE,55116,LOMBARDIA
4419,1610496000000,SONDRIO,9390,LOMBARDIA
4420,1610496000000,VARESE,55380,LOMBARDIA
4421,1610496000000,MONZA E DELLA BRIANZA,50160,LOMBARDIA
4422,1610496000000,MANTOVA,18664,LOMBARDIA
4423,1610496000000,COMO,36667,LOMBARDIA
4424,1610496000000,CREMONA,15342,LOMBARDIA
4425,1610496000000,LODI,11265,LOMBARDIA
4426,1610496000000,BERGAMO,29568,LOMBARDIA
4427,1610496000000,BRESCIA,46797,LOMBARDIA
4428,1610496000000,PAVIA,26871,LOMBARDIA
4429,1610496000000,MILANO,182300,LOMBARDIA
4430,1610496000000,LECCO,14322,LOMBARDIA
4431,1610496000000,IGNOTA,13538,LOMBARDIA
4432,1610582400000,IGNOTA,13580,LOMBARDIA
4433,1610582400000,MANTOVA,18852,LOMBARDIA
4434,1610582400000,BRESCIA,47132,LOMBARDIA
4435,1610582400000,MILANO,182848,LOMBARDIA
4436,1610582400000,SONDRIO,9458,LOMBARDIA
4437,1610582400000,VARESE,55557,LOMBARDIA
4438,1610582400000,BERGAMO,29661,LOMBARDIA
4439,1610582400000,MONZA E DELLA BRIANZA,50258,LOMBARDIA
4440,1610582400000,LODI,11321,LOMBARDIA
4441,1610582400000,CREMONA,15395,LOMBARDIA
4442,1610582400000,LECCO,14378,LOMBARDIA
4443,1610582400000,COMO,36843,LOMBARDIA
4444,1610582400000,PAVIA,27051,LOMBARDIA
4445,1610668800000,COMO,37047,LOMBARDIA
4446,1610668800000,BERGAMO,29737,LOMBARDIA
4447,1610668800000,IGNOTA,13647,LOMBARDIA
4448,1610668800000,LECCO,14433,LOMBARDIA
4449,1610668800000,BRESCIA,47447,LOMBARDIA
4450,1610668800000,CREMONA,15448,LOMBARDIA
4451,1610668800000,MANTOVA,18988,LOMBARDIA
4452,1610668800000,MONZA E DELLA BRIANZA,50384,LOMBARDIA
4453,1610668800000,LODI,11365,LOMBARDIA
4454,1610668800000,MILANO,183394,LOMBARDIA
4455,1610668800000,VARESE,55758,LOMBARDIA
4456,1610668800000,SONDRIO,9511,LOMBARDIA
4457,1610668800000,PAVIA,27191,LOMBARDIA
4458,1610755200000,LECCO,14458,LOMBARDIA
4459,1610755200000,IGNOTA,13673,LOMBARDIA
4460,1610755200000,VARESE,55962,LOMBARDIA
4461,1610755200000,COMO,37161,LOMBARDIA
4462,1610755200000,MILANO,183700,LOMBARDIA
4463,1610755200000,MANTOVA,19121,LOMBARDIA
4464,1610755200000,CREMONA,15474,LOMBARDIA
4465,1610755200000,SONDRIO,9566,LOMBARDIA
4466,1610755200000,MONZA E DELLA BRIANZA,50463,LOMBARDIA
4467,1610755200000,BERGAMO,29769,LOMBARDIA
4468,1610755200000,LODI,11389,LOMBARDIA
4469,1610755200000,PAVIA,27264,LOMBARDIA
4470,1610755200000,BRESCIA,47740,LOMBARDIA
270,1610841600000,BERGAMO,0,LOMBARDIA
271,1610841600000,VARESE,0,LOMBARDIA
4471,1610841600000,SONDRIO,9573,LOMBARDIA
4472,1610841600000,PAVIA,27277,LOMBARDIA
4473,1610841600000,BERGAMO,29779,LOMBARDIA
4474,1610841600000,LECCO,14463,LOMBARDIA
4475,1610841600000,BRESCIA,47854,LOMBARDIA
4476,1610841600000,MILANO,183809,LOMBARDIA
4477,1610841600000,MONZA E DELLA BRIANZA,50485,LOMBARDIA
4478,1610841600000,MANTOVA,19134,LOMBARDIA
4479,1610841600000,VARESE,55986,LOMBARDIA
4480,1610841600000,LODI,11396,LOMBARDIA
4481,1610841600000,COMO,37180,LOMBARDIA
4482,1610841600000,CREMONA,15485,LOMBARDIA
4483,1610841600000,IGNOTA,13683,LOMBARDIA
4484,1610928000000,LECCO,14508,LOMBARDIA
4485,1610928000000,PAVIA,27396,LOMBARDIA
4486,1610928000000,IGNOTA,13782,LOMBARDIA
4487,1610928000000,MILANO,184258,LOMBARDIA
4488,1610928000000,BERGAMO,29872,LOMBARDIA
4489,1610928000000,VARESE,56196,LOMBARDIA
4490,1610928000000,MANTOVA,19261,LOMBARDIA
4491,1610928000000,LODI,11442,LOMBARDIA
4492,1610928000000,COMO,37364,LOMBARDIA
4493,1610928000000,BRESCIA,48161,LOMBARDIA
4494,1610928000000,SONDRIO,9634,LOMBARDIA
4495,1610928000000,CREMONA,15553,LOMBARDIA
4496,1610928000000,MONZA E DELLA BRIANZA,50620,LOMBARDIA
4497,1611014400000,MONZA E DELLA BRIANZA,50752,LOMBARDIA
4498,1611014400000,MANTOVA,19400,LOMBARDIA
4499,1611014400000,LECCO,14583,LOMBARDIA
4500,1611014400000,PAVIA,27496,LOMBARDIA
4501,1611014400000,LODI,11494,LOMBARDIA
4502,1611014400000,MILANO,184833,LOMBARDIA
4503,1611014400000,BERGAMO,29980,LOMBARDIA
4504,1611014400000,BRESCIA,48540,LOMBARDIA
4505,1611014400000,SONDRIO,9700,LOMBARDIA
4506,1611014400000,COMO,37581,LOMBARDIA
4507,1611014400000,IGNOTA,13849,LOMBARDIA
4508,1611014400000,CREMONA,15617,LOMBARDIA
4509,1611014400000,VARESE,56405,LOMBARDIA
4510,1611100800000,BERGAMO,30078,LOMBARDIA
4511,1611100800000,LECCO,14656,LOMBARDIA
4512,1611100800000,LODI,11540,LOMBARDIA
4513,1611100800000,BRESCIA,48930,LOMBARDIA
4514,1611100800000,VARESE,56652,LOMBARDIA
4515,1611100800000,PAVIA,27633,LOMBARDIA
4516,1611100800000,COMO,37710,LOMBARDIA
4517,1611100800000,MILANO,185324,LOMBARDIA
4518,1611100800000,SONDRIO,9764,LOMBARDIA
4519,1611100800000,IGNOTA,13895,LOMBARDIA
4520,1611100800000,MANTOVA,19553,LOMBARDIA
4521,1611100800000,MONZA E DELLA BRIANZA,50897,LOMBARDIA
4522,1611100800000,CREMONA,15684,LOMBARDIA
4523,1611187200000,MONZA E DELLA BRIANZA,51007,LOMBARDIA
4524,1611187200000,MANTOVA,19683,LOMBARDIA
4525,1611187200000,MILANO,185757,LOMBARDIA
4526,1611187200000,BERGAMO,30143,LOMBARDIA
4527,1611187200000,SONDRIO,9803,LOMBARDIA
4528,1611187200000,PAVIA,27742,LOMBARDIA
4529,1611187200000,LODI,11591,LOMBARDIA
4530,1611187200000,COMO,37903,LOMBARDIA
4531,1611187200000,VARESE,56835,LOMBARDIA
4532,1611187200000,CREMONA,15716,LOMBARDIA
4533,1611187200000,BRESCIA,49248,LOMBARDIA
4534,1611187200000,IGNOTA,13950,LOMBARDIA
4535,1611187200000,LECCO,14728,LOMBARDIA
4536,1611273600000,VARESE,57024,LOMBARDIA
4537,1611273600000,PAVIA,27840,LOMBARDIA
4538,1611273600000,BERGAMO,30226,LOMBARDIA
4539,1611273600000,BRESCIA,49539,LOMBARDIA
4540,1611273600000,COMO,38081,LOMBARDIA
4541,1611273600000,LODI,11633,LOMBARDIA
4542,1611273600000,CREMONA,15780,LOMBARDIA
4543,1611273600000,MONZA E DELLA BRIANZA,51150,LOMBARDIA
4544,1611273600000,SONDRIO,9846,LOMBARDIA
4545,1611273600000,MILANO,186224,LOMBARDIA
4546,1611273600000,MANTOVA,19803,LOMBARDIA
4547,1611273600000,IGNOTA,14004,LOMBARDIA
4548,1611273600000,LECCO,14803,LOMBARDIA
4549,1611360000000,COMO,38210,LOMBARDIA
4550,1611360000000,PAVIA,27898,LOMBARDIA
4551,1611360000000,SONDRIO,9884,LOMBARDIA
4552,1611360000000,LECCO,14832,LOMBARDIA
4553,1611360000000,MANTOVA,19896,LOMBARDIA
4554,1611360000000,MILANO,186573,LOMBARDIA
4555,1611360000000,CREMONA,15823,LOMBARDIA
4556,1611360000000,IGNOTA,14040,LOMBARDIA
4557,1611360000000,MONZA E DELLA BRIANZA,51242,LOMBARDIA
4558,1611360000000,LODI,11658,LOMBARDIA
4559,1611360000000,VARESE,57204,LOMBARDIA
4560,1611360000000,BRESCIA,49877,LOMBARDIA
4561,1611360000000,BERGAMO,30280,LOMBARDIA
272,1611446400000,SONDRIO,0,LOMBARDIA
273,1611446400000,CREMONA,0,LOMBARDIA
4562,1611446400000,CREMONA,15824,LOMBARDIA
4563,1611446400000,LECCO,14842,LOMBARDIA
