X,Y,OBJECTID,COD_ISTATN,NOME_COM,NOME_PRO,SIG_PRO,NOME_REG,COORDX,COORDY,OBJECTID_1,DATA_RICEVIMENTO_TAMPONE,POSITIVI,DECEDUTI,FID
9.08109022,45.80428988,"219","3013075",COMO,COMO,CO,LOMBARDIA,9.08109022,45.80428988,"219","1583712000000","1","0","688"
9.08109022,45.80428988,"219","3013075",COMO,COMO,CO,LOMBARDIA,9.08109022,45.80428988,"219","1583798400000","2","0","689"
9.08109022,45.80428988,"219","3013075",COMO,COMO,CO,LOMBARDIA,9.08109022,45.80428988,"219","1583884800000","4","0","690"
9.08109022,45.80428988,"219","3013075",COMO,COMO,CO,LOMBARDIA,9.08109022,45.80428988,"219","1583971200000","2","0","691"
9.27183068,46.124095,"1245","3013090",DONGO,COMO,CO,LOMBARDIA,9.27183068,46.124095,"1245","1583798400000","1","0","692"
9.21806406,45.81203533,"1013","3013095",ERBA,COMO,CO,LOMBARDIA,9.21806406,45.81203533,"1013","1583366400000","1","0","693"
9.21806406,45.81203533,"1013","3013095",ERBA,COMO,CO,LOMBARDIA,9.21806406,45.81203533,"1013","1583452800000","2","0","694"
9.21806406,45.81203533,"1013","3013095",ERBA,COMO,CO,LOMBARDIA,9.21806406,45.81203533,"1013","1583539200000","1","0","695"
9.21806406,45.81203533,"1013","3013095",ERBA,COMO,CO,LOMBARDIA,9.21806406,45.81203533,"1013","1583625600000","2","0","696"
9.21806406,45.81203533,"1013","3013095",ERBA,COMO,CO,LOMBARDIA,9.21806406,45.81203533,"1013","1583712000000","4","0","697"
9.21806406,45.81203533,"1013","3013095",ERBA,COMO,CO,LOMBARDIA,9.21806406,45.81203533,"1013","1583798400000","1","0","698"
9.21806406,45.81203533,"1013","3013095",ERBA,COMO,CO,LOMBARDIA,9.21806406,45.81203533,"1013","1583884800000","3","0","699"
9.26707268,45.81600793,"1071","3013097",EUPILIO,COMO,CO,LOMBARDIA,9.26707268,45.81600793,"1071","1583452800000","1","0","700"
9.26707268,45.81600793,"1071","3013097",EUPILIO,COMO,CO,LOMBARDIA,9.26707268,45.81600793,"1071","1583625600000","3","0","701"
9.26707268,45.81600793,"1071","3013097",EUPILIO,COMO,CO,LOMBARDIA,9.26707268,45.81600793,"1071","1583712000000","1","0","702"
8.99888372,45.69526286,"323","3013100",FENEGRO`,COMO,CO,LOMBARDIA,8.99888372,45.69526286,"323","1583712000000","1","0","703"
9.13518205,45.71300607,"455","3013101",FIGINO SERENZA,COMO,CO,LOMBARDIA,9.13518205,45.71300607,"455","1583712000000","1","0","704"
9.0552378,45.74166325,"1208","3013102",FINO MORNASCO,COMO,CO,LOMBARDIA,9.0552378,45.74166325,"1208","1583539200000","1","0","705"
9.0552378,45.74166325,"1208","3013102",FINO MORNASCO,COMO,CO,LOMBARDIA,9.0552378,45.74166325,"1208","1583712000000","1","0","706"
9.0552378,45.74166325,"1208","3013102",FINO MORNASCO,COMO,CO,LOMBARDIA,9.0552378,45.74166325,"1208","1583798400000","1","0","707"
9.0552378,45.74166325,"1208","3013102",FINO MORNASCO,COMO,CO,LOMBARDIA,9.0552378,45.74166325,"1208","1583884800000","1","0","708"
9.05684279,45.77242974,"151","3013110",GRANDATE,COMO,CO,LOMBARDIA,9.05684279,45.77242974,"151","1583625600000","2","0","709"
9.05684279,45.77242974,"151","3013110",GRANDATE,COMO,CO,LOMBARDIA,9.05684279,45.77242974,"151","1583798400000","1","0","710"
9.01174527,45.7262236,"233","3013114",GUANZATE,COMO,CO,LOMBARDIA,9.01174527,45.7262236,"233","1583107200000","1","0","711"
9.22492187,45.73765894,"1287","3013118",INVERIGO,COMO,CO,LOMBARDIA,9.22492187,45.73765894,"1287","1583452800000","1","0","712"
9.22492187,45.73765894,"1287","3013118",INVERIGO,COMO,CO,LOMBARDIA,9.22492187,45.73765894,"1287","1583798400000","3","0","713"
9.22492187,45.73765894,"1287","3013118",INVERIGO,COMO,CO,LOMBARDIA,9.22492187,45.73765894,"1287","1583884800000","1","0","714"
9.19513794,45.94193847,"1027","3013126",LEZZENO,COMO,CO,LOMBARDIA,9.19513794,45.94193847,"1027","1583625600000","1","0","715"
9.83854782,45.66295197,"840","3016055",CAROBBIO DEGLI ANGELI,BERGAMO,BG,LOMBARDIA,9.83854782,45.66295197,"840","1583020800000","1","0","716"
9.28015106,45.38232113,"657","3015195",SAN GIULIANO MILANESE,MILANO,MI,LOMBARDIA,9.28015106,45.38232113,"657","1583020800000","1","0","717"
9.12174267,45.79067809,"444","3013129",LIPOMO,COMO,CO,LOMBARDIA,9.12174267,45.79067809,"444","1582588800000","1","0","718"
9.03214641,45.69089911,"738","3013133",LOMAZZO,COMO,CO,LOMBARDIA,9.03214641,45.69089911,"738","1583884800000","1","0","719"
9.04167168,45.76079814,"1069","3013135",LUISAGO,COMO,CO,LOMBARDIA,9.04167168,45.76079814,"1069","1582934400000","1","0","720"
9.2216134,45.75625338,"1244","3013136",LURAGO D`ERBA,COMO,CO,LOMBARDIA,9.2216134,45.75625338,"1244","1583798400000","1","0","721"
9.17487093,45.69779404,"164","3013143",MARIANO COMENSE,COMO,CO,LOMBARDIA,9.17487093,45.69779404,"164","1583452800000","1","0","722"
9.17487093,45.69779404,"164","3013143",MARIANO COMENSE,COMO,CO,LOMBARDIA,9.17487093,45.69779404,"164","1583712000000","2","0","723"
9.23547601,46.0197282,"967","3013145",MENAGGIO,COMO,CO,LOMBARDIA,9.23547601,46.0197282,"967","1583712000000","1","0","724"
9.23547601,46.0197282,"967","3013145",MENAGGIO,COMO,CO,LOMBARDIA,9.23547601,46.0197282,"967","1583798400000","1","0","725"
9.2478897,45.78378519,"875","3013147",MERONE,COMO,CO,LOMBARDIA,9.2478897,45.78378519,"875","1583712000000","1","0","726"
9.2478897,45.78378519,"875","3013147",MERONE,COMO,CO,LOMBARDIA,9.2478897,45.78378519,"875","1583798400000","1","0","727"
9.2478897,45.78378519,"875","3013147",MERONE,COMO,CO,LOMBARDIA,9.2478897,45.78378519,"875","1583884800000","1","0","728"
9.09264761,45.8716242,"474","3013152",MOLTRASIO,COMO,CO,LOMBARDIA,9.09264761,45.8716242,"474","1583798400000","1","0","729"
9.03065083,45.79121671,"122","3013154",MONTANO LUCINO,COMO,CO,LOMBARDIA,9.03065083,45.79121671,"122","1582934400000","1","0","730"
9.03065083,45.79121671,"122","3013154",MONTANO LUCINO,COMO,CO,LOMBARDIA,9.03065083,45.79121671,"122","1583193600000","2","0","731"
8.95049487,45.67555353,"1085","3013159",MOZZATE,COMO,CO,LOMBARDIA,8.95049487,45.67555353,"1085","1583625600000","1","0","732"
9.27091864,46.11294038,"1417","3013160",MUSSO,COMO,CO,LOMBARDIA,9.27091864,46.11294038,"1417","1583366400000","1","0","733"
9.13180406,45.69823493,"204","3013163",NOVEDRATE,COMO,CO,LOMBARDIA,9.13180406,45.69823493,"204","1583020800000","1","0","734"
8.97005855,45.78603482,"811","3013165",OLGIATE COMASCO,COMO,CO,LOMBARDIA,8.97005855,45.78603482,"811","1583712000000","1","0","735"
8.97005855,45.78603482,"811","3013165",OLGIATE COMASCO,COMO,CO,LOMBARDIA,8.97005855,45.78603482,"811","1583798400000","1","0","736"
9.16310872,45.88237616,"1028","3013186",POGNANA LARIO,COMO,CO,LOMBARDIA,9.16310872,45.88237616,"1028","1583798400000","1","0","737"
8.98508871,45.83073194,"1280","3013199",RONAGO,COMO,CO,LOMBARDIA,8.98508871,45.83073194,"1280","1583712000000","1","0","738"
9.13176469,46.10676558,"1121","3013207",SAN NAZZARO VAL CAVARGNA,COMO,CO,LOMBARDIA,9.13176469,46.10676558,"1121","1583712000000","1","0","739"
9.102022,45.76084496,"1236","3013212",SENNA COMASCO,COMO,CO,LOMBARDIA,9.102022,45.76084496,"1236","1583625600000","1","0","740"
9.102022,45.76084496,"1236","3013212",SENNA COMASCO,COMO,CO,LOMBARDIA,9.102022,45.76084496,"1236","1583712000000","1","0","741"
9.14067177,45.81314941,"374","3013222",TAVERNERIO,COMO,CO,LOMBARDIA,9.14067177,45.81314941,"374","1583625600000","1","0","742"
9.14067177,45.81314941,"374","3013222",TAVERNERIO,COMO,CO,LOMBARDIA,9.14067177,45.81314941,"374","1583884800000","1","0","743"
9.12867394,45.85058919,"337","3013223",TORNO,COMO,CO,LOMBARDIA,9.12867394,45.85058919,"337","1583625600000","1","0","744"
9.12867394,45.85058919,"337","3013223",TORNO,COMO,CO,LOMBARDIA,9.12867394,45.85058919,"337","1583884800000","1","0","745"
9.00489908,45.66117551,"1074","3013227",TURATE,COMO,CO,LOMBARDIA,9.00489908,45.66117551,"1074","1583020800000","1","0","746"
9.3039982,45.87702933,"862","3013229",VALBRONA,COMO,CO,LOMBARDIA,9.3039982,45.87702933,"862","1583884800000","1","0","747"
9.33541278,46.19054675,"262","3013239",VERCANA,COMO,CO,LOMBARDIA,9.33541278,46.19054675,"262","1583712000000","1","0","748"
9.07903112,45.7270419,"387","3013242",VERTEMATE CON MINOPRIO,COMO,CO,LOMBARDIA,9.07903112,45.7270419,"387","1583712000000","1","0","749"
9.02294387,45.77441444,"911","3013245",VILLA GUARDIA,COMO,CO,LOMBARDIA,9.02294387,45.77441444,"911","1583625600000","1","0","750"
9.25825752,46.05683057,"77","3013248",SAN SIRO,COMO,CO,LOMBARDIA,9.25825752,46.05683057,"77","1583107200000","1","0","751"
9.24963216,45.95469892,"330","3013250",BELLAGIO,COMO,CO,LOMBARDIA,9.24963216,45.95469892,"330","1583712000000","1","0","752"
10.26166852,46.49606937,"762","3014071",VALDIDENTRO,SONDRIO,SO,LOMBARDIA,10.26166852,46.49606937,"762","1582329600000","1","0","753"
10.26166852,46.49606937,"762","3014071",VALDIDENTRO,SONDRIO,SO,LOMBARDIA,10.26166852,46.49606937,"762","1583971200000","2","0","754"
9.4961777,46.3212743,"43","3014077",VILLA DI CHIAVENNA,SONDRIO,SO,LOMBARDIA,9.4961777,46.3212743,"43","1583366400000","1","0","755"
8.895798,45.38220614,"1033","3015002",ABBIATEGRASSO,MILANO,MI,LOMBARDIA,8.895798,45.38220614,"1033","1582848000000","1","0","756"
8.895798,45.38220614,"1033","3015002",ABBIATEGRASSO,MILANO,MI,LOMBARDIA,8.895798,45.38220614,"1033","1582934400000","2","0","757"
8.895798,45.38220614,"1033","3015002",ABBIATEGRASSO,MILANO,MI,LOMBARDIA,8.895798,45.38220614,"1033","1583020800000","1","0","758"
8.895798,45.38220614,"1033","3015002",ABBIATEGRASSO,MILANO,MI,LOMBARDIA,8.895798,45.38220614,"1033","1583193600000","1","0","759"
8.895798,45.38220614,"1033","3015002",ABBIATEGRASSO,MILANO,MI,LOMBARDIA,8.895798,45.38220614,"1033","1583539200000","2","1","760"
8.895798,45.38220614,"1033","3015002",ABBIATEGRASSO,MILANO,MI,LOMBARDIA,8.895798,45.38220614,"1033","1583625600000","3","0","761"
8.895798,45.38220614,"1033","3015002",ABBIATEGRASSO,MILANO,MI,LOMBARDIA,8.895798,45.38220614,"1033","1583712000000","1","0","762"
8.895798,45.38220614,"1033","3015002",ABBIATEGRASSO,MILANO,MI,LOMBARDIA,8.895798,45.38220614,"1033","1583798400000","2","0","763"
8.895798,45.38220614,"1033","3015002",ABBIATEGRASSO,MILANO,MI,LOMBARDIA,8.895798,45.38220614,"1033","1583884800000","1","0","764"
8.84172741,45.54024282,"1042","3015007",ARCONATE,MILANO,MI,LOMBARDIA,8.84172741,45.54024282,"1042","1583452800000","1","0","765"
8.84172741,45.54024282,"1042","3015007",ARCONATE,MILANO,MI,LOMBARDIA,8.84172741,45.54024282,"1042","1583625600000","1","0","766"
8.84172741,45.54024282,"1042","3015007",ARCONATE,MILANO,MI,LOMBARDIA,8.84172741,45.54024282,"1042","1583884800000","1","0","767"
9.07354961,45.55026354,"573","3015009",ARESE,MILANO,MI,LOMBARDIA,9.07354961,45.55026354,"573","1583280000000","2","0","768"
9.07354961,45.55026354,"573","3015009",ARESE,MILANO,MI,LOMBARDIA,9.07354961,45.55026354,"573","1583625600000","3","0","769"
9.07354961,45.55026354,"573","3015009",ARESE,MILANO,MI,LOMBARDIA,9.07354961,45.55026354,"573","1583971200000","1","0","770"
8.94226491,45.50893815,"1443","3015010",ARLUNO,MILANO,MI,LOMBARDIA,8.94226491,45.50893815,"1443","1583452800000","1","0","771"
8.94226491,45.50893815,"1443","3015010",ARLUNO,MILANO,MI,LOMBARDIA,8.94226491,45.50893815,"1443","1583539200000","1","0","772"
8.94226491,45.50893815,"1443","3015010",ARLUNO,MILANO,MI,LOMBARDIA,8.94226491,45.50893815,"1443","1583625600000","2","0","773"
8.94226491,45.50893815,"1443","3015010",ARLUNO,MILANO,MI,LOMBARDIA,8.94226491,45.50893815,"1443","1583712000000","1","0","774"
8.94226491,45.50893815,"1443","3015010",ARLUNO,MILANO,MI,LOMBARDIA,8.94226491,45.50893815,"1443","1583798400000","2","0","775"
8.94226491,45.50893815,"1443","3015010",ARLUNO,MILANO,MI,LOMBARDIA,8.94226491,45.50893815,"1443","1583971200000","1","0","776"
9.13570728,45.40217179,"1351","3015011",ASSAGO,MILANO,MI,LOMBARDIA,9.13570728,45.40217179,"1351","1583452800000","1","0","777"
9.13570728,45.40217179,"1351","3015011",ASSAGO,MILANO,MI,LOMBARDIA,9.13570728,45.40217179,"1351","1583625600000","1","0","778"
8.99941872,45.47471528,"959","3015012",BAREGGIO,MILANO,MI,LOMBARDIA,8.99941872,45.47471528,"959","1583625600000","2","0","779"
8.99941872,45.47471528,"959","3015012",BAREGGIO,MILANO,MI,LOMBARDIA,8.99941872,45.47471528,"959","1583712000000","2","0","780"
8.99941872,45.47471528,"959","3015012",BAREGGIO,MILANO,MI,LOMBARDIA,8.99941872,45.47471528,"959","1583798400000","1","0","781"
8.99941872,45.47471528,"959","3015012",BAREGGIO,MILANO,MI,LOMBARDIA,8.99941872,45.47471528,"959","1583884800000","3","0","782"
8.99941872,45.47471528,"959","3015012",BAREGGIO,MILANO,MI,LOMBARDIA,8.99941872,45.47471528,"959","1583971200000","2","0","783"
9.16552999,45.34882609,"644","3015015",BASIGLIO,MILANO,MI,LOMBARDIA,9.16552999,45.34882609,"644","1583625600000","1","0","784"
9.16552999,45.34882609,"644","3015015",BASIGLIO,MILANO,MI,LOMBARDIA,9.16552999,45.34882609,"644","1583884800000","1","0","785"
9.44513931,45.53502491,"477","3015016",BELLINZAGO LOMBARDO,MILANO,MI,LOMBARDIA,9.44513931,45.53502491,"477","1583107200000","1","0","786"
9.44513931,45.53502491,"477","3015016",BELLINZAGO LOMBARDO,MILANO,MI,LOMBARDIA,9.44513931,45.53502491,"477","1583884800000","1","0","787"
8.81233149,45.47734391,"718","3015019",BERNATE TICINO,MILANO,MI,LOMBARDIA,8.81233149,45.47734391,"718","1583798400000","1","0","788"
9.10285573,45.33055706,"1321","3015024",BINASCO,MILANO,MI,LOMBARDIA,9.10285573,45.33055706,"1321","1583193600000","1","0","789"
9.10285573,45.33055706,"1321","3015024",BINASCO,MILANO,MI,LOMBARDIA,9.10285573,45.33055706,"1321","1583798400000","1","0","790"
8.82935503,45.45955798,"986","3015026",BOFFALORA SOPRA TICINO,MILANO,MI,LOMBARDIA,8.82935503,45.45955798,"986","1583193600000","1","0","791"
8.82935503,45.45955798,"986","3015026",BOFFALORA SOPRA TICINO,MILANO,MI,LOMBARDIA,8.82935503,45.45955798,"986","1583280000000","1","0","792"
8.82935503,45.45955798,"986","3015026",BOFFALORA SOPRA TICINO,MILANO,MI,LOMBARDIA,8.82935503,45.45955798,"986","1583884800000","1","0","793"
9.11469425,45.55044129,"1257","3015027",BOLLATE,MILANO,MI,LOMBARDIA,9.11469425,45.55044129,"1257","1582761600000","1","0","794"
9.11469425,45.55044129,"1257","3015027",BOLLATE,MILANO,MI,LOMBARDIA,9.11469425,45.55044129,"1257","1583452800000","1","0","795"
9.11469425,45.55044129,"1257","3015027",BOLLATE,MILANO,MI,LOMBARDIA,9.11469425,45.55044129,"1257","1583712000000","2","1","796"
9.11469425,45.55044129,"1257","3015027",BOLLATE,MILANO,MI,LOMBARDIA,9.11469425,45.55044129,"1257","1583884800000","4","0","797"
9.11469425,45.55044129,"1257","3015027",BOLLATE,MILANO,MI,LOMBARDIA,9.11469425,45.55044129,"1257","1583971200000","3","0","798"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1582761600000","1","0","799"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1582848000000","2","2","800"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1582934400000","1","0","801"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583020800000","2","0","802"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583107200000","4","2","803"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583193600000","5","0","804"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583280000000","8","0","805"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583366400000","11","0","806"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583452800000","4","0","807"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583539200000","3","0","808"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583625600000","5","0","809"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583712000000","8","1","810"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583798400000","9","0","811"
9.1953122,45.53644347,"427","3015032",BRESSO,MILANO,MI,LOMBARDIA,9.1953122,45.53644347,"427","1583884800000","4","0","812"
9.10977644,45.40732874,"31","3015036",BUCCINASCO,MILANO,MI,LOMBARDIA,9.10977644,45.40732874,"31","1583366400000","1","0","813"
9.10977644,45.40732874,"31","3015036",BUCCINASCO,MILANO,MI,LOMBARDIA,9.10977644,45.40732874,"31","1583539200000","1","0","814"
9.10977644,45.40732874,"31","3015036",BUCCINASCO,MILANO,MI,LOMBARDIA,9.10977644,45.40732874,"31","1583625600000","1","0","815"
9.10977644,45.40732874,"31","3015036",BUCCINASCO,MILANO,MI,LOMBARDIA,9.10977644,45.40732874,"31","1583798400000","2","0","816"
9.10977644,45.40732874,"31","3015036",BUCCINASCO,MILANO,MI,LOMBARDIA,9.10977644,45.40732874,"31","1583884800000","2","0","817"
8.81355698,45.54577837,"794","3015038",BUSCATE,MILANO,MI,LOMBARDIA,8.81355698,45.54577837,"794","1583539200000","1","0","818"
8.81355698,45.54577837,"794","3015038",BUSCATE,MILANO,MI,LOMBARDIA,8.81355698,45.54577837,"794","1583971200000","1","0","819"
9.36969631,45.53643325,"279","3015040",BUSSERO,MILANO,MI,LOMBARDIA,9.36969631,45.53643325,"279","1582848000000","1","0","820"
9.36969631,45.53643325,"279","3015040",BUSSERO,MILANO,MI,LOMBARDIA,9.36969631,45.53643325,"279","1583280000000","1","0","821"
8.88500379,45.54454979,"549","3015041",BUSTO GAROLFO,MILANO,MI,LOMBARDIA,8.88500379,45.54454979,"549","1583625600000","1","0","822"
8.88500379,45.54454979,"549","3015041",BUSTO GAROLFO,MILANO,MI,LOMBARDIA,8.88500379,45.54454979,"549","1583884800000","2","0","823"
8.88500379,45.54454979,"549","3015041",BUSTO GAROLFO,MILANO,MI,LOMBARDIA,8.88500379,45.54454979,"549","1583971200000","3","0","824"
9.02597617,45.3266098,"1500","3015042",CALVIGNASCO,MILANO,MI,LOMBARDIA,9.02597617,45.3266098,"1500","1583452800000","0","1","825"
9.02597617,45.3266098,"1500","3015042",CALVIGNASCO,MILANO,MI,LOMBARDIA,9.02597617,45.3266098,"1500","1583539200000","1","0","826"
9.42302783,45.57188045,"1020","3015044",CAMBIAGO,MILANO,MI,LOMBARDIA,9.42302783,45.57188045,"1020","1583798400000","1","0","827"
8.92533861,45.56652209,"1416","3015046",CANEGRATE,MILANO,MI,LOMBARDIA,8.92533861,45.56652209,"1416","1583452800000","2","0","828"
8.92533861,45.56652209,"1416","3015046",CANEGRATE,MILANO,MI,LOMBARDIA,8.92533861,45.56652209,"1416","1583798400000","1","0","829"
9.27137652,45.3436589,"684","3015050",CARPIANO,MILANO,MI,LOMBARDIA,9.27137652,45.3436589,"684","1583193600000","1","0","830"
9.27137652,45.3436589,"684","3015050",CARPIANO,MILANO,MI,LOMBARDIA,9.27137652,45.3436589,"684","1583539200000","1","0","831"
9.28015106,45.38232113,"657","3015195",SAN GIULIANO MILANESE,MILANO,MI,LOMBARDIA,9.28015106,45.38232113,"657","1583107200000","2","0","832"
9.83854782,45.66295197,"840","3016055",CAROBBIO DEGLI ANGELI,BERGAMO,BG,LOMBARDIA,9.83854782,45.66295197,"840","1583452800000","1","0","833"
9.83854782,45.66295197,"840","3016055",CAROBBIO DEGLI ANGELI,BERGAMO,BG,LOMBARDIA,9.83854782,45.66295197,"840","1583712000000","0","1","834"
9.83854782,45.66295197,"840","3016055",CAROBBIO DEGLI ANGELI,BERGAMO,BG,LOMBARDIA,9.83854782,45.66295197,"840","1583798400000","2","0","835"
9.48822007,45.70413574,"322","3016057",CARVICO,BERGAMO,BG,LOMBARDIA,9.48822007,45.70413574,"322","1583452800000","1","0","836"
9.48822007,45.70413574,"322","3016057",CARVICO,BERGAMO,BG,LOMBARDIA,9.48822007,45.70413574,"322","1583625600000","1","0","837"
9.48822007,45.70413574,"322","3016057",CARVICO,BERGAMO,BG,LOMBARDIA,9.48822007,45.70413574,"322","1583798400000","1","0","838"
9.48822007,45.70413574,"322","3016057",CARVICO,BERGAMO,BG,LOMBARDIA,9.48822007,45.70413574,"322","1583884800000","1","0","839"
9.90649568,45.74632908,"598","3016058",CASAZZA,BERGAMO,BG,LOMBARDIA,9.90649568,45.74632908,"598","1583107200000","1","0","840"
9.90649568,45.74632908,"598","3016058",CASAZZA,BERGAMO,BG,LOMBARDIA,9.90649568,45.74632908,"598","1583625600000","2","0","841"
9.90649568,45.74632908,"598","3016058",CASAZZA,BERGAMO,BG,LOMBARDIA,9.90649568,45.74632908,"598","1583798400000","1","0","842"
9.5565598,45.49804751,"673","3016059",CASIRATE D`ADDA,BERGAMO,BG,LOMBARDIA,9.5565598,45.49804751,"673","1582675200000","1","0","843"
9.5565598,45.49804751,"673","3016059",CASIRATE D`ADDA,BERGAMO,BG,LOMBARDIA,9.5565598,45.49804751,"673","1583366400000","1","0","844"
9.5565598,45.49804751,"673","3016059",CASIRATE D`ADDA,BERGAMO,BG,LOMBARDIA,9.5565598,45.49804751,"673","1583452800000","1","0","845"
9.5565598,45.49804751,"673","3016059",CASIRATE D`ADDA,BERGAMO,BG,LOMBARDIA,9.5565598,45.49804751,"673","1583539200000","3","0","846"
9.5565598,45.49804751,"673","3016059",CASIRATE D`ADDA,BERGAMO,BG,LOMBARDIA,9.5565598,45.49804751,"673","1583712000000","1","0","847"
9.5565598,45.49804751,"673","3016059",CASIRATE D`ADDA,BERGAMO,BG,LOMBARDIA,9.5565598,45.49804751,"673","1583971200000","1","0","848"
